timestamp,plant_id,plant_type,cluster_id,CMF,power_curve_fraction,temperature,nwp_spread,capacity_mw,lat_sin,lat_cos,lon_sin,lon_cos,tilt_angle_deg,hub_height_m,hour_sin,hour_cos,doy_sin,doy_cos,season,actual_generation_mw,wind_speed_ms,event_id,hour_in_event
2023-01-20 10:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3162,26.0,0.678,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.49999999999999994,-0.8660254037844387,0.3375228995941133,0.9413173175128471,0,18.384,8.12,wind_spike_1,10
2023-01-20 11:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2347,26.0,1.31,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.258819045102521,-0.9659258262890682,0.3375228995941133,0.9413173175128471,0,11.62,7.39,wind_spike_1,11
2023-01-20 12:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2895,26.0,0.957,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,1.2246467991473532e-16,-1.0,0.3375228995941133,0.9413173175128471,0,16.088,7.89,wind_spike_1,12
2023-01-20 13:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2728,26.0,1.231,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.2588190451025208,-0.9659258262890683,0.3375228995941133,0.9413173175128471,0,14.622,7.74,wind_spike_1,13
2023-01-20 14:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2711,26.0,1.598,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.4999999999999998,-0.8660254037844388,0.3375228995941133,0.9413173175128471,0,14.479,7.73,wind_spike_1,14
2023-01-20 15:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2717,26.0,0.849,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.7071067811865471,-0.7071067811865479,0.3375228995941133,0.9413173175128471,0,14.524,7.73,wind_spike_1,15
2023-01-20 16:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2936,26.0,0.806,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.8660254037844384,-0.5000000000000004,0.3375228995941133,0.9413173175128471,0,16.457,7.93,wind_spike_1,16
2023-01-20 17:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3195,26.0,0.857,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.9659258262890683,-0.25881904510252063,0.3375228995941133,0.9413173175128471,0,18.662,8.14,wind_spike_1,17
2023-01-20 18:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.1723,26.0,0.97,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-1.0,-1.8369701987210297e-16,0.3375228995941133,0.9413173175128471,0,7.238,6.75,wind_spike_1,18
2023-01-20 19:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.1771,26.0,1.147,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.9659258262890684,0.2588190451025203,0.3375228995941133,0.9413173175128471,0,7.597,6.81,wind_spike_1,19
2023-01-20 20:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2825,26.0,0.939,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.8660254037844386,0.5000000000000001,0.3375228995941133,0.9413173175128471,0,15.463,7.83,wind_spike_1,20
2023-01-20 21:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2902,26.0,1.261,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.7071067811865477,0.7071067811865474,0.3375228995941133,0.9413173175128471,0,16.149,7.9,wind_spike_1,21
2023-01-20 22:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3132,26.0,1.337,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.5000000000000004,0.8660254037844384,0.3375228995941133,0.9413173175128471,0,18.138,8.09,wind_spike_1,22
2023-01-20 23:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2613,26.0,0.889,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.25881904510252157,0.9659258262890681,0.3375228995941133,0.9413173175128471,0,13.669,7.64,wind_spike_1,23
2023-01-21 00:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.856,26.0,2.669,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.0,1.0,0.3536761221763716,0.9353679493131483,0,100.0,12.0,wind_spike_1,24
2023-01-21 01:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,1.0,26.0,3.685,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.25881904510252074,0.9659258262890683,0.3536761221763716,0.9353679493131483,0,100.0,18.0,wind_spike_1,25
2023-01-21 02:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,1.0,26.0,4.442,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483,0,100.0,22.0,wind_spike_1,26
2023-01-21 03:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,1.0,26.0,7.201,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.7071067811865475,0.7071067811865476,0.3536761221763716,0.9353679493131483,0,100.0,23.0,wind_spike_1,27
2023-01-21 04:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,1.0,26.0,4.371,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.8660254037844386,0.5000000000000001,0.3536761221763716,0.9353679493131483,0,100.0,23.06,wind_spike_1,28
2023-01-21 05:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,1.0,26.0,4.995,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.9659258262890683,0.25881904510252074,0.3536761221763716,0.9353679493131483,0,100.0,22.63,wind_spike_1,29
2023-01-21 06:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.0,26.0,5.79,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,1.0,6.123233995736766e-17,0.3536761221763716,0.9353679493131483,0,0.0,26.5,wind_spike_1,30
2023-01-21 07:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.0,26.0,5.611,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.9659258262890683,-0.25881904510252063,0.3536761221763716,0.9353679493131483,0,0.0,27.0,wind_spike_1,31
2023-01-21 08:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,1.0,26.0,4.729,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.8660254037844387,-0.49999999999999983,0.3536761221763716,0.9353679493131483,0,100.0,24.5,wind_spike_1,32
2023-01-21 09:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,1.0,26.0,3.091,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.7071067811865476,-0.7071067811865475,0.3536761221763716,0.9353679493131483,0,100.0,20.0,wind_spike_1,33
2023-01-21 10:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.995,26.0,2.703,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.49999999999999994,-0.8660254037844387,0.3536761221763716,0.9353679493131483,0,100.0,15.0,wind_spike_1,34
2023-01-21 11:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.5459,26.0,3.9,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.258819045102521,-0.9659258262890682,0.3536761221763716,0.9353679493131483,0,43.337,9.81,wind_spike_1,35
2023-01-21 12:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4502,26.0,4.357,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,1.2246467991473532e-16,-1.0,0.3536761221763716,0.9353679493131483,0,31.777,9.14,wind_spike_1,36
2023-01-21 13:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4926,26.0,4.175,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.2588190451025208,-0.9659258262890683,0.3536761221763716,0.9353679493131483,0,36.596,9.44,wind_spike_1,37
2023-01-21 14:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4379,26.0,4.139,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.4999999999999998,-0.8660254037844388,0.3536761221763716,0.9353679493131483,0,30.453,9.06,wind_spike_1,38
2023-01-21 15:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.6727,26.0,3.71,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.7071067811865471,-0.7071067811865479,0.3536761221763716,0.9353679493131483,0,62.209,10.68,wind_spike_1,39
2023-01-21 16:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4982,26.0,2.292,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.8660254037844384,-0.5000000000000004,0.3536761221763716,0.9353679493131483,0,37.275,9.48,wind_spike_1,40
2023-01-21 17:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3796,26.0,1.671,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.9659258262890683,-0.25881904510252063,0.3536761221763716,0.9353679493131483,0,24.214,8.61,wind_spike_1,41
2023-01-21 18:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.5239,26.0,0.973,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-1.0,-1.8369701987210297e-16,0.3536761221763716,0.9353679493131483,0,40.464,9.66,wind_spike_1,42
2023-01-21 19:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2672,26.0,1.03,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.9659258262890684,0.2588190451025203,0.3536761221763716,0.9353679493131483,0,14.15,7.69,wind_spike_1,43
2023-01-21 20:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4437,26.0,1.351,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.8660254037844386,0.5000000000000001,0.3536761221763716,0.9353679493131483,0,31.07,9.1,wind_spike_1,44
2023-01-21 21:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4665,26.0,1.09,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.7071067811865477,0.7071067811865474,0.3536761221763716,0.9353679493131483,0,33.576,9.26,wind_spike_1,45
2023-01-21 22:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.445,26.0,0.766,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.5000000000000004,0.8660254037844384,0.3536761221763716,0.9353679493131483,0,31.21,9.1,wind_spike_1,46
2023-01-21 23:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3956,26.0,1.092,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.25881904510252157,0.9659258262890681,0.3536761221763716,0.9353679493131483,0,25.847,8.73,wind_spike_1,47
2023-01-22 00:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3003,26.0,1.472,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.0,1.0,0.3697245428906731,0.9291414114031743,0,17.084,7.99,wind_spike_1,48
2023-01-22 01:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3146,26.0,0.794,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.25881904510252074,0.9659258262890683,0.3697245428906731,0.9291414114031743,0,18.253,8.11,wind_spike_1,49
2023-01-22 02:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3721,26.0,1.059,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.49999999999999994,0.8660254037844387,0.3697245428906731,0.9291414114031743,0,23.464,8.55,wind_spike_1,50
2023-01-22 03:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2948,26.0,1.117,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.7071067811865475,0.7071067811865476,0.3697245428906731,0.9291414114031743,0,16.569,7.94,wind_spike_1,51
2023-01-22 04:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4851,26.0,1.53,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.8660254037844386,0.5000000000000001,0.3697245428906731,0.9291414114031743,0,35.709,9.39,wind_spike_1,52
2023-01-22 05:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2116,26.0,1.606,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.9659258262890683,0.25881904510252074,0.3697245428906731,0.9291414114031743,0,10.015,7.18,wind_spike_1,53
2023-01-22 06:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3446,26.0,1.397,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,1.0,6.123233995736766e-17,0.3697245428906731,0.9291414114031743,0,20.868,8.34,wind_spike_1,54
2023-01-22 07:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3726,26.0,0.6,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.9659258262890683,-0.25881904510252063,0.3697245428906731,0.9291414114031743,0,23.516,8.56,wind_spike_1,55
2023-01-22 08:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3982,26.0,1.205,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.8660254037844387,-0.49999999999999983,0.3697245428906731,0.9291414114031743,0,26.129,8.75,wind_spike_1,56
2023-01-22 09:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3064,26.0,1.288,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.7071067811865476,-0.7071067811865475,0.3697245428906731,0.9291414114031743,0,17.583,8.04,wind_spike_1,57
2023-01-22 10:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4396,26.0,1.285,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.49999999999999994,-0.8660254037844387,0.3697245428906731,0.9291414114031743,0,30.636,9.07,wind_spike_1,58
2023-01-22 11:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2795,26.0,1.43,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.258819045102521,-0.9659258262890682,0.3697245428906731,0.9291414114031743,0,15.2,7.8,wind_spike_1,59
2023-01-22 12:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.329,26.0,0.693,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,1.2246467991473532e-16,-1.0,0.3697245428906731,0.9291414114031743,0,19.477,8.22,wind_spike_1,60
2023-01-22 13:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4055,26.0,0.807,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.2588190451025208,-0.9659258262890683,0.3697245428906731,0.9291414114031743,0,26.908,8.81,wind_spike_1,61
2023-01-22 14:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4329,26.0,1.315,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.4999999999999998,-0.8660254037844388,0.3697245428906731,0.9291414114031743,0,29.928,9.02,wind_spike_1,62
2023-01-22 15:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.279,26.0,0.963,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.7071067811865471,-0.7071067811865479,0.3697245428906731,0.9291414114031743,0,15.151,7.8,wind_spike_1,63
2023-01-22 16:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.5476,26.0,1.617,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.8660254037844384,-0.5000000000000004,0.3697245428906731,0.9291414114031743,0,43.562,9.82,wind_spike_1,64
2023-01-22 17:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3076,26.0,1.145,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.9659258262890683,-0.25881904510252063,0.3697245428906731,0.9291414114031743,0,17.68,8.05,wind_spike_1,65
2023-01-22 18:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.284,26.0,1.145,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-1.0,-1.8369701987210297e-16,0.3697245428906731,0.9291414114031743,0,15.591,7.84,wind_spike_1,66
2023-01-22 19:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3979,26.0,1.686,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.9659258262890684,0.2588190451025203,0.3697245428906731,0.9291414114031743,0,26.097,8.75,wind_spike_1,67
2023-01-22 20:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.343,26.0,1.076,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.8660254037844386,0.5000000000000001,0.3697245428906731,0.9291414114031743,0,20.722,8.33,wind_spike_1,68
2023-01-22 21:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3335,26.0,1.004,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.7071067811865477,0.7071067811865474,0.3697245428906731,0.9291414114031743,0,19.872,8.25,wind_spike_1,69
2023-01-22 22:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4039,26.0,1.108,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.5000000000000004,0.8660254037844384,0.3697245428906731,0.9291414114031743,0,26.734,8.8,wind_spike_1,70
2023-01-22 23:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2723,26.0,0.985,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.25881904510252157,0.9659258262890681,0.3697245428906731,0.9291414114031743,0,14.575,7.74,wind_spike_1,71
2023-04-15 00:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2674,26.0,0.73,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.0,1.0,0.9721181966290613,-0.23449138957040985,1,14.165,7.69,wind_spike_2,0
2023-04-15 01:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.4029,26.0,0.923,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.25881904510252074,0.9659258262890683,0.9721181966290613,-0.23449138957040985,1,26.622,8.79,wind_spike_2,1
2023-04-15 02:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3649,26.0,0.819,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.49999999999999994,0.8660254037844387,0.9721181966290613,-0.23449138957040985,1,22.764,8.5,wind_spike_2,2
2023-04-15 03:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3153,26.0,1.202,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.7071067811865475,0.7071067811865476,0.9721181966290613,-0.23449138957040985,1,18.309,8.11,wind_spike_2,3
2023-04-15 04:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3617,26.0,0.985,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.8660254037844386,0.5000000000000001,0.9721181966290613,-0.23449138957040985,1,22.462,8.47,wind_spike_2,4
2023-04-15 05:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3227,26.0,1.0,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.9659258262890683,0.25881904510252074,0.9721181966290613,-0.23449138957040985,1,18.937,8.17,wind_spike_2,5
2023-04-15 06:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2023,26.0,0.744,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,1.0,6.123233995736766e-17,0.9721181966290613,-0.23449138957040985,1,9.415,7.09,wind_spike_2,6
2023-04-15 07:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3617,26.0,1.38,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.9659258262890683,-0.25881904510252063,0.9721181966290613,-0.23449138957040985,1,22.46,8.47,wind_spike_2,7
2023-04-15 08:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3462,26.0,0.923,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.8660254037844387,-0.49999999999999983,0.9721181966290613,-0.23449138957040985,1,21.008,8.35,wind_spike_2,8
2023-04-15 09:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2414,26.0,1.095,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.7071067811865476,-0.7071067811865475,0.9721181966290613,-0.23449138957040985,1,12.114,7.45,wind_spike_2,9
2023-04-15 10:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3389,26.0,1.137,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.49999999999999994,-0.8660254037844387,0.9721181966290613,-0.23449138957040985,1,20.348,8.29,wind_spike_2,10
2023-04-15 11:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2554,26.0,1.302,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,0.258819045102521,-0.9659258262890682,0.9721181966290613,-0.23449138957040985,1,13.191,7.58,wind_spike_2,11
2023-04-15 12:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.2777,26.0,1.574,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,1.2246467991473532e-16,-1.0,0.9721181966290613,-0.23449138957040985,1,15.044,7.79,wind_spike_2,12
2023-04-15 13:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3108,26.0,1.288,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.2588190451025208,-0.9659258262890683,0.9721181966290613,-0.23449138957040985,1,17.938,8.08,wind_spike_2,13
2023-04-15 14:00:00+05:30,GAD_W1,wind,C2_Gadag,0.0,0.3074,26.0,1.218,100.0,0.2655561174868088,0.9640954042341101,0.9685831611286311,0.24868988716485496,0.0,100.0,-0.4999999999999998,-0.8660254037844388,0.9721181966290613,-0.23449138957040985,1,17.666,8.05,wind_spike_2,14
