timestamp,plant_id,plant_type,cluster_id,CMF,power_curve_fraction,temperature,nwp_spread,capacity_mw,lat_sin,lat_cos,lon_sin,lon_cos,tilt_angle_deg,hub_height_m,hour_sin,hour_cos,doy_sin,doy_cos,season,actual_generation_mw,event_id,hour_in_event
2023-02-15 10:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.55,0.0,31.5,111.309,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.49999999999999994,-0.8660254037844387,0.7116566222817746,0.702527474169157,0,42.562,cloud_ramp_1,10
2023-02-15 11:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.15,0.0,30.776457135307563,152.31,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.258819045102521,-0.9659258262890682,0.7116566222817746,0.702527474169157,0,13.077,cloud_ramp_1,11
2023-02-15 12:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.1744,0.0,30.0,194.54,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,1.2246467991473532e-16,-1.0,0.7116566222817746,0.702527474169157,0,15.812,cloud_ramp_1,12
2023-02-15 13:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.1526,0.0,29.223542864692437,154.575,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.2588190451025208,-0.9659258262890683,0.7116566222817746,0.702527474169157,0,13.368,cloud_ramp_1,13
2023-02-15 14:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.1341,0.0,28.5,92.663,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.4999999999999998,-0.8660254037844388,0.7116566222817746,0.702527474169157,0,10.473,cloud_ramp_1,14
2023-02-15 15:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.45,0.0,27.878679656440358,92.629,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.7071067811865471,-0.7071067811865479,0.7116566222817746,0.702527474169157,0,28.258,cloud_ramp_1,15
2023-02-15 16:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.78,0.0,27.401923788646684,45.239,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.8660254037844384,-0.5000000000000004,0.7116566222817746,0.702527474169157,0,33.326,cloud_ramp_1,16
2023-02-15 17:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8658,0.0,27.102222521132795,11.276,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.9659258262890683,-0.25881904510252063,0.7116566222817746,0.702527474169157,0,16.681,cloud_ramp_1,17
2023-02-15 18:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.0,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-1.0,-1.8369701987210297e-16,0.7116566222817746,0.702527474169157,0,0.0,cloud_ramp_1,18
2023-02-15 19:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.102222521132795,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.9659258262890684,0.2588190451025203,0.7116566222817746,0.702527474169157,0,0.0,cloud_ramp_1,19
2023-02-15 20:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.401923788646684,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.8660254037844386,0.5000000000000001,0.7116566222817746,0.702527474169157,0,0.0,cloud_ramp_1,20
2023-02-15 21:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.878679656440358,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.7071067811865477,0.7071067811865474,0.7116566222817746,0.702527474169157,0,0.0,cloud_ramp_1,21
2023-02-15 22:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,28.5,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.5000000000000004,0.8660254037844384,0.7116566222817746,0.702527474169157,0,0.0,cloud_ramp_1,22
2023-02-15 23:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,29.223542864692437,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.25881904510252157,0.9659258262890681,0.7116566222817746,0.702527474169157,0,0.0,cloud_ramp_1,23
2023-02-16 00:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,30.0,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.0,1.0,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,24
2023-02-16 01:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,30.776457135307563,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.25881904510252074,0.9659258262890683,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,25
2023-02-16 02:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,31.5,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.49999999999999994,0.8660254037844387,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,26
2023-02-16 03:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,32.121320343559645,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.7071067811865475,0.7071067811865476,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,27
2023-02-16 04:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,32.598076211353316,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,28
2023-02-16 05:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,32.897777478867205,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.9659258262890683,0.25881904510252074,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,29
2023-02-16 06:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,33.0,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,1.0,6.123233995736766e-17,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,30
2023-02-16 07:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8664,0.0,32.897777478867205,8.824,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.9659258262890683,-0.25881904510252063,0.7236440382959124,0.6901733882429719,0,16.554,cloud_ramp_1,31
2023-02-16 08:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8574,0.0,32.598076211353316,22.331,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.8660254037844387,-0.49999999999999983,0.7236440382959124,0.6901733882429719,0,36.238,cloud_ramp_1,32
2023-02-16 09:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8855,0.0,32.121320343559645,41.836,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.7071067811865476,-0.7071067811865475,0.7236440382959124,0.6901733882429719,0,55.104,cloud_ramp_1,33
2023-02-16 10:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8948,0.0,31.5,36.956,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.49999999999999994,-0.8660254037844387,0.7236440382959124,0.6901733882429719,0,69.477,cloud_ramp_1,34
2023-02-16 11:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8812,0.0,30.776457135307563,45.801,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.258819045102521,-0.9659258262890682,0.7236440382959124,0.6901733882429719,0,77.062,cloud_ramp_1,35
2023-02-16 12:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8974,0.0,30.0,33.636,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,1.2246467991473532e-16,-1.0,0.7236440382959124,0.6901733882429719,0,81.629,cloud_ramp_1,36
2023-02-16 13:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.9263,0.0,29.223542864692437,59.786,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.2588190451025208,-0.9659258262890683,0.7236440382959124,0.6901733882429719,0,81.393,cloud_ramp_1,37
2023-02-16 14:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.9169,0.0,28.5,41.326,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.4999999999999998,-0.8660254037844388,0.7236440382959124,0.6901733882429719,0,71.843,cloud_ramp_1,38
2023-02-16 15:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8705,0.0,27.878679656440358,42.004,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.7071067811865471,-0.7071067811865479,0.7236440382959124,0.6901733882429719,0,54.873,cloud_ramp_1,39
2023-02-16 16:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.9174,0.0,27.401923788646684,31.714,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.8660254037844384,-0.5000000000000004,0.7236440382959124,0.6901733882429719,0,39.394,cloud_ramp_1,40
2023-02-16 17:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.9033,0.0,27.102222521132795,11.949,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.9659258262890683,-0.25881904510252063,0.7236440382959124,0.6901733882429719,0,17.566,cloud_ramp_1,41
2023-02-16 18:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.0,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-1.0,-1.8369701987210297e-16,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,42
2023-02-16 19:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.102222521132795,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.9659258262890684,0.2588190451025203,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,43
2023-02-16 20:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.401923788646684,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,44
2023-02-16 21:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.878679656440358,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.7071067811865477,0.7071067811865474,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,45
2023-02-16 22:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,28.5,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.5000000000000004,0.8660254037844384,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,46
2023-02-16 23:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,29.223542864692437,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.25881904510252157,0.9659258262890681,0.7236440382959124,0.6901733882429719,0,0.0,cloud_ramp_1,47
2023-04-20 00:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,30.0,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.0,1.0,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,0
2023-04-20 01:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,30.776457135307563,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.25881904510252074,0.9659258262890683,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,1
2023-04-20 02:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,31.5,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.49999999999999994,0.8660254037844387,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,2
2023-04-20 03:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,32.121320343559645,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.7071067811865475,0.7071067811865476,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,3
2023-04-20 04:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,32.598076211353316,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.8660254037844386,0.5000000000000001,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,4
2023-04-20 05:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,32.897777478867205,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.9659258262890683,0.25881904510252074,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,5
2023-04-20 06:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.896,0.0,33.0,1.548,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,1.0,6.123233995736766e-17,0.9483615800121715,-0.3171912885891061,1,4.436,cloud_ramp_2,6
2023-04-20 07:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8836,0.0,32.897777478867205,23.843,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.9659258262890683,-0.25881904510252063,0.9483615800121715,-0.3171912885891061,1,26.441,cloud_ramp_2,7
2023-04-20 08:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.9161,0.0,32.598076211353316,21.014,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.8660254037844387,-0.49999999999999983,0.9483615800121715,-0.3171912885891061,1,48.773,cloud_ramp_2,8
2023-04-20 09:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8856,0.0,32.121320343559645,50.053,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.7071067811865476,-0.7071067811865475,0.9483615800121715,-0.3171912885891061,1,64.959,cloud_ramp_2,9
2023-04-20 10:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.55,0.0,31.5,143.007,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.49999999999999994,-0.8660254037844387,0.9483615800121715,-0.3171912885891061,1,48.887,cloud_ramp_2,10
2023-04-20 11:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.15,0.0,30.776457135307563,227.599,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.258819045102521,-0.9659258262890682,0.9483615800121715,-0.3171912885891061,1,14.818,cloud_ramp_2,11
2023-04-20 12:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.1093,0.0,30.0,170.754,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,1.2246467991473532e-16,-1.0,0.9483615800121715,-0.3171912885891061,1,11.19,cloud_ramp_2,12
2023-04-20 13:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.1415,0.0,29.223542864692437,85.903,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.2588190451025208,-0.9659258262890683,0.9483615800121715,-0.3171912885891061,1,14.047,cloud_ramp_2,13
2023-04-20 14:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.1591,0.0,28.5,178.697,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.4999999999999998,-0.8660254037844388,0.9483615800121715,-0.3171912885891061,1,14.269,cloud_ramp_2,14
2023-04-20 15:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.45,0.0,27.878679656440358,121.019,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.7071067811865471,-0.7071067811865479,0.9483615800121715,-0.3171912885891061,1,33.436,cloud_ramp_2,15
2023-04-20 16:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.78,0.0,27.401923788646684,54.23,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.8660254037844384,-0.5000000000000004,0.9483615800121715,-0.3171912885891061,1,42.19,cloud_ramp_2,16
2023-04-20 17:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8767,0.0,27.102222521132795,18.367,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.9659258262890683,-0.25881904510252063,0.9483615800121715,-0.3171912885891061,1,26.7,cloud_ramp_2,17
2023-04-20 18:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8397,0.0,27.0,3.15,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-1.0,-1.8369701987210297e-16,0.9483615800121715,-0.3171912885891061,1,4.234,cloud_ramp_2,18
2023-04-20 19:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.102222521132795,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.9659258262890684,0.2588190451025203,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,19
2023-04-20 20:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.401923788646684,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.8660254037844386,0.5000000000000001,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,20
2023-04-20 21:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,27.878679656440358,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.7071067811865477,0.7071067811865474,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,21
2023-04-20 22:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,28.5,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.5000000000000004,0.8660254037844384,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,22
2023-04-20 23:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,29.223542864692437,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.25881904510252157,0.9659258262890681,0.9483615800121715,-0.3171912885891061,1,0.0,cloud_ramp_2,23
2023-04-21 00:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,30.0,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.0,1.0,0.9427611433904207,-0.3334687789181868,1,0.0,cloud_ramp_2,24
2023-04-21 01:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,30.776457135307563,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.25881904510252074,0.9659258262890683,0.9427611433904207,-0.3334687789181868,1,0.0,cloud_ramp_2,25
2023-04-21 02:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,31.5,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.49999999999999994,0.8660254037844387,0.9427611433904207,-0.3334687789181868,1,0.0,cloud_ramp_2,26
2023-04-21 03:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,32.121320343559645,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.7071067811865475,0.7071067811865476,0.9427611433904207,-0.3334687789181868,1,0.0,cloud_ramp_2,27
2023-04-21 04:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,32.598076211353316,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.8660254037844386,0.5000000000000001,0.9427611433904207,-0.3334687789181868,1,0.0,cloud_ramp_2,28
2023-04-21 05:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.0,0.0,32.897777478867205,0.0,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.9659258262890683,0.25881904510252074,0.9427611433904207,-0.3334687789181868,1,0.0,cloud_ramp_2,29
2023-04-21 06:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8774,0.0,33.0,1.251,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,1.0,6.123233995736766e-17,0.9427611433904207,-0.3334687789181868,1,4.479,cloud_ramp_2,30
2023-04-21 07:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8982,0.0,32.897777478867205,17.7,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.9659258262890683,-0.25881904510252063,0.9427611433904207,-0.3334687789181868,1,26.987,cloud_ramp_2,31
2023-04-21 08:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8985,0.0,32.598076211353316,22.349,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.8660254037844387,-0.49999999999999983,0.9427611433904207,-0.3334687789181868,1,47.922,cloud_ramp_2,32
2023-04-21 09:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8691,0.0,32.121320343559645,26.951,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.7071067811865476,-0.7071067811865475,0.9427611433904207,-0.3334687789181868,1,63.806,cloud_ramp_2,33
2023-04-21 10:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.882,0.0,31.5,54.79,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.49999999999999994,-0.8660254037844387,0.9427611433904207,-0.3334687789181868,1,78.44,cloud_ramp_2,34
2023-04-21 11:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.896,0.0,30.776457135307563,42.575,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,0.258819045102521,-0.9659258262890682,0.9427611433904207,-0.3334687789181868,1,88.54,cloud_ramp_2,35
2023-04-21 12:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8906,0.0,30.0,57.966,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,1.2246467991473532e-16,-1.0,0.9427611433904207,-0.3334687789181868,1,91.169,cloud_ramp_2,36
2023-04-21 13:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8918,0.0,29.223542864692437,60.51,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.2588190451025208,-0.9659258262890683,0.9427611433904207,-0.3334687789181868,1,88.544,cloud_ramp_2,37
2023-04-21 14:00:00+05:30,PVG_S1,solar,C1_Pavagada,0.8426,0.0,28.5,38.726,150.0,0.25038000405444144,0.9681476403781077,0.9751493543055633,0.22154849761946724,15.0,0.0,-0.4999999999999998,-0.8660254037844388,0.9427611433904207,-0.3334687789181868,1,75.624,cloud_ramp_2,38
