timestamp,wind_speed,wind_direction,temperature,generation_fraction
2022-01-02 00:00:00+00:00,4.698039893501134,109.9,17.71,0.006716084311952335
2022-01-02 01:00:00+00:00,5.337418103859276,107.6,17.79,0.01751788544293783
2022-01-02 02:00:00+00:00,6.560576419327027,105.9,19.07,0.06192035044261896
2022-01-02 03:00:00+00:00,7.255552734933704,102.1,21.56,0.10571592196770735
2022-01-02 04:00:00+00:00,7.422347050679306,97.3,24.26,0.11863994488375919
2022-01-02 05:00:00+00:00,7.116557471812369,94.6,26.46,0.09569186541311687
2022-01-02 06:00:00+00:00,6.671772629824095,96.3,28.12,0.06790469646486533
2022-01-02 07:00:00+00:00,6.282585893084356,101.2,29.21,0.04851999730082746
2022-01-02 08:00:00+00:00,5.768303419535417,104.8,29.78,0.02910137700652688
2022-01-02 09:00:00+00:00,5.295719524922876,105.5,29.79,0.01659697559275541
2022-01-02 10:00:00+00:00,5.045528051304472,103.7,29.21,0.01174055940615806
2022-01-02 11:00:00+00:00,4.350551735697795,100.3,27.72,0.0033791397091431905
2022-01-02 12:00:00+00:00,3.4470825254091157,98.4,24.13,0.00012258449944002242
2022-01-02 13:00:00+00:00,3.919666420021656,99.0,22.92,0.001066997641704432
2022-01-02 14:00:00+00:00,4.253255051512861,100.7,22.44,0.002700168478815222
2022-01-02 15:00:00+00:00,4.586843683004066,104.2,21.77,0.0054811907186705505
2022-01-02 16:00:00+00:00,5.0594275776166056,108.6,21.08,0.011981523497830396
2022-01-02 17:00:00+00:00,5.504212419604879,112.0,20.31,0.0215419972920859
2022-01-02 18:00:00+00:00,5.935097735281017,114.2,19.59,0.03468487818959025
2022-01-02 19:00:00+00:00,5.7822029458475495,114.9,18.69,0.029541931720889748
2022-01-02 20:00:00+00:00,5.3235185775471425,114.6,17.86,0.017207228239273998
2022-01-02 21:00:00+00:00,4.739738472437534,115.4,17.28,0.007223112420395537
2022-01-02 22:00:00+00:00,4.030862630518724,114.4,17.1,0.001502708908312643
2022-01-02 23:00:00+00:00,3.488781104345516,110.5,17.06,0.0001601827320135531
2022-01-03 00:00:00+00:00,3.711173525339653,110.8,17.16,0.0004934000786581087
2022-01-03 01:00:00+00:00,4.503446525131265,113.9,17.39,0.0046616152798153255
2022-01-03 02:00:00+00:00,6.226987787835823,115.0,18.83,0.04609612698116098
2022-01-03 03:00:00+00:00,7.172155577060903,110.4,21.39,0.09962170161831257
2022-01-03 04:00:00+00:00,7.130456998124502,104.1,24.04,0.0966644506195374
2022-01-03 05:00:00+00:00,6.352083524645025,98.6,26.15,0.05166744266506765
2022-01-03 06:00:00+00:00,5.476413366980611,94.5,27.66,0.020832523975831782
2022-01-03 07:00:00+00:00,4.6702408408768665,93.9,28.67,0.006391602652921991
2022-01-03 08:00:00+00:00,3.8362692621488548,93.1,29.23,0.0008022521214967887
2022-01-03 09:00:00+00:00,3.433182999096983,88.8,29.24,0.00011150303355417385
2022-01-03 10:00:00+00:00,3.5026806306576503,84.5,28.72,0.00017424042651131133
2022-01-03 11:00:00+00:00,3.141292946542178,83.7,27.34,3.869313493322774e-06
2022-01-03 12:00:00+00:00,2.877201946611641,87.8,23.98,0.0
2022-01-03 13:00:00+00:00,3.6416758937789857,90.9,22.2,0.00036242624901630525
2022-01-03 14:00:00+00:00,3.989164051582324,93.0,21.36,0.0013276311875834244
2022-01-03 15:00:00+00:00,4.142058841015793,96.6,20.69,0.002043327180885438
2022-01-03 16:00:00+00:00,4.183757419952193,102.7,20.05,0.0022754149878147487
2022-01-03 17:00:00+00:00,4.21155647257646,108.5,19.36,0.0024395148042953133
2022-01-03 18:00:00+00:00,4.253255051512861,112.9,18.74,0.002700168478815222
2022-01-03 19:00:00+00:00,4.322752683073529,114.7,18.17,0.003174741909170927
2022-01-03 20:00:00+00:00,4.308853156761395,114.8,17.59,0.0030757090183491102
2022-01-03 21:00:00+00:00,3.9057668937095227,112.8,16.92,0.0010193464164257086
2022-01-03 22:00:00+00:00,3.8779678410852556,110.3,16.74,0.000928342636962328
2022-01-03 23:00:00+00:00,3.97526452527019,108.8,16.72,0.00127244715047499
2022-01-04 00:00:00+00:00,4.253255051512861,109.9,16.88,0.002700168478815222
2022-01-04 01:00:00+00:00,5.073327103928739,114.6,17.14,0.012225762279898732
2022-01-04 02:00:00+00:00,6.713471208760496,117.1,18.68,0.07024455328385079
2022-01-04 03:00:00+00:00,7.575241840112775,114.3,21.51,0.13137557719050022
2022-01-04 04:00:00+00:00,7.644739471673443,107.7,24.3,0.1374537360408224
2022-01-04 05:00:00+00:00,7.047059840251701,101.3,26.42,0.09092668325778094
2022-01-04 06:00:00+00:00,6.268686366772223,96.6,27.96,0.047906255528068174
2022-01-04 07:00:00+00:00,5.5181119459170125,94.5,29.03,0.02190269581182482
2022-01-04 08:00:00+00:00,4.948231367119537,93.7,29.57,0.010143645561108344
2022-01-04 09:00:00+00:00,4.795336577686069,93.2,29.55,0.00793798198934463
2022-01-04 10:00:00+00:00,4.906532788183137,93.6,28.88,0.009506164109132393
2022-01-04 11:00:00+00:00,4.086460735767258,96.4,27.15,0.0017591974176414424
2022-01-04 12:00:00+00:00,3.7667716305881873,103.2,22.77,0.000618401565641259
2022-01-04 13:00:00+00:00,4.3366522093856625,106.8,21.06,0.0032758781055688304
2022-01-04 14:00:00+00:00,4.517346051443398,109.8,20.21,0.004792105694336564
2022-01-04 15:00:00+00:00,4.6007432093161995,113.5,19.37,0.005626489025085531
2022-01-04 16:00:00+00:00,4.628542261940466,118.7,18.51,0.0059247437522666705
2022-01-04 17:00:00+00:00,4.698039893501134,124.2,17.67,0.006716084311952335
2022-01-04 18:00:00+00:00,4.920432314495271,128.2,16.96,0.009715596884865342
2022-01-04 19:00:00+00:00,5.101126156553006,130.9,16.35,0.01272415232162491
2022-01-04 20:00:00+00:00,4.809236103998202,130.3,15.73,0.008123781027553128
2022-01-04 21:00:00+00:00,4.281054104137128,128.1,15.11,0.002883864747032247
2022-01-04 22:00:00+00:00,4.378350788322063,126.6,15.21,0.0035921275442228223
2022-01-04 23:00:00+00:00,4.420049367258463,125.8,15.12,0.0039281023906751365
2022-01-05 00:00:00+00:00,4.4756474725069975,124.6,15.19,0.004407784228315372
2022-01-05 01:00:00+00:00,4.823135630310336,121.8,15.28,0.008312456927350872
2022-01-05 02:00:00+00:00,5.879499630032485,120.2,16.93,0.032750923672286346
2022-01-05 03:00:00+00:00,6.115791577338754,116.7,19.94,0.04149327063112731
2022-01-05 04:00:00+00:00,5.476413366980611,112.7,23.7,0.020832523975831782
2022-01-05 05:00:00+00:00,4.253255051512861,110.3,26.35,0.002700168478815222
2022-01-05 06:00:00+00:00,3.4192834727848487,111.7,27.77,0.00010111037082036194
2022-01-05 07:00:00+00:00,2.6548095256175044,117.8,28.7,0.0
2022-01-05 08:00:00+00:00,2.112727999444297,127.2,29.18,0.0
2022-01-05 09:00:00+00:00,2.0293308415714955,132.2,29.18,0.0
2022-01-05 10:00:00+00:00,2.1822256310049646,130.4,28.57,0.0
2022-01-05 11:00:00+00:00,2.08492894682003,126.3,27.06,0.0
2022-01-05 12:00:00+00:00,2.4185175783112345,119.9,23.33,0.0
2022-01-05 13:00:00+00:00,3.057895788669377,115.6,21.55,2.6620327539076553e-07
2022-01-05 14:00:00+00:00,3.405383946472716,111.5,20.51,9.138440963821283e-05
2022-01-05 15:00:00+00:00,3.655575420091119,109.8,19.47,0.0003864919542278135
2022-01-05 16:00:00+00:00,3.8362692621488548,109.9,18.39,0.0008022521214967887
2022-01-05 17:00:00+00:00,3.989164051582324,112.1,17.37,0.0013276311875834244
2022-01-05 18:00:00+00:00,4.16985789364006,115.7,16.54,0.0021961995647331533
2022-01-05 19:00:00+00:00,4.364451262009929,119.6,15.89,0.0034845488214943995
2022-01-05 20:00:00+00:00,4.559044630379798,122.7,15.34,0.005198141712189899
2022-01-05 21:00:00+00:00,4.545145104067665,123.4,14.78,0.005060346808923484
2022-01-05 22:00:00+00:00,4.267154577824994,121.8,14.23,0.002791009163336437
2022-01-05 23:00:00+00:00,3.989164051582324,118.5,13.75,0.0013276311875834244
2022-01-06 00:00:00+00:00,3.9335659463337898,115.8,13.63,0.0011161112261483472
2022-01-06 01:00:00+00:00,4.809236103998202,114.3,14.25,0.008123781027553128
2022-01-06 02:00:00+00:00,6.213088261523689,112.8,16.64,0.045503042717314215
2022-01-06 03:00:00+00:00,6.4354806825178255,111.5,20.1,0.0556205148143814
2022-01-06 04:00:00+00:00,6.282585893084356,110.2,24.03,0.04851999730082746
2022-01-06 05:00:00+00:00,5.017728998680205,112.2,26.64,0.011268366887599923
2022-01-06 06:00:00+00:00,4.0169631042065905,119.8,28.28,0.0014427399649018734
2022-01-06 07:00:00+00:00,3.3497858412241817,130.0,29.35,5.8705548418717294e-05
2022-01-06 08:00:00+00:00,2.918900525548042,141.8,29.91,0.0
2022-01-06 09:00:00+00:00,2.6548095256175044,151.6,29.94,0.0
2022-01-06 10:00:00+00:00,2.4880152098719024,159.7,29.39,0.0
2022-01-06 11:00:00+00:00,1.987632262635095,164.2,27.86,0.0
2022-01-06 12:00:00+00:00,1.9181346310744274,163.5,24.19,0.0
2022-01-06 13:00:00+00:00,1.876436052138027,166.3,22.35,0.0
2022-01-06 14:00:00+00:00,1.6957422100802908,170.1,21.09,0.0
2022-01-06 15:00:00+00:00,1.932034157386561,171.3,19.9,0.0
2022-01-06 16:00:00+00:00,2.265622788877766,173.3,18.89,0.0
2022-01-06 17:00:00+00:00,2.112727999444297,177.7,18.07,0.0
2022-01-06 18:00:00+00:00,1.876436052138027,180.0,17.35,0.0
2022-01-06 19:00:00+00:00,1.876436052138027,173.6,16.86,0.0
2022-01-06 20:00:00+00:00,2.1822256310049646,161.8,16.46,0.0
2022-01-06 21:00:00+00:00,2.5297137888083028,152.2,15.94,0.0
2022-01-06 22:00:00+00:00,2.821603841363107,143.4,15.39,0.0
2022-01-06 23:00:00+00:00,3.0439962623572434,135.4,14.69,1.168207045471248e-07
2022-01-07 00:00:00+00:00,3.3914844201605816,130.7,14.29,8.230304840734889e-05
2022-01-07 01:00:00+00:00,4.100360262079392,130.1,14.8,0.001827583236896953
2022-01-07 02:00:00+00:00,6.518877840390627,132.7,17.61,0.059770245921690696
2022-01-07 03:00:00+00:00,7.088758419188101,138.3,21.02,0.09376631008043017
2022-01-07 04:00:00+00:00,6.8941650508182315,147.9,24.66,0.08100569192835308
2022-01-07 05:00:00+00:00,6.213088261523689,156.8,27.18,0.045503042717314215
2022-01-07 06:00:00+00:00,5.712705314286882,164.0,28.71,0.027382955853223256
2022-01-07 07:00:00+00:00,5.365217156483543,171.8,29.57,0.018150372119076427
2022-01-07 08:00:00+00:00,5.1289252091772735,179.7,30.11,0.013235906344139632
2022-01-07 09:00:00+00:00,4.8648342092467365,188.9,30.02,0.008895966812283286
2022-01-07 10:00:00+00:00,4.628542261940466,198.5,29.3,0.0059247437522666705
2022-01-07 11:00:00+00:00,3.6416758937789857,211.3,27.46,0.00036242624901630525
2022-01-07 12:00:00+00:00,3.0717953149815105,220.2,24.16,5.076457881257117e-07
2022-01-07 13:00:00+00:00,3.5304796832819174,232.7,22.74,0.00020477585056895208
2022-01-07 14:00:00+00:00,3.7667716305881873,244.4,21.68,0.000618401565641259
2022-01-07 15:00:00+00:00,3.516580156969783,252.8,20.82,0.00018909743216298478
2022-01-07 16:00:00+00:00,3.3914844201605816,258.4,20.02,8.230304840734889e-05
2022-01-07 17:00:00+00:00,3.1273934202300446,262.1,19.25,2.83604726549443e-06
2022-01-07 18:00:00+00:00,2.7521062098024394,266.0,18.74,0.0
2022-01-07 19:00:00+00:00,2.3212208941263,270.3,18.57,0.0
2022-01-07 20:00:00+00:00,1.8208379468894929,270.9,18.27,0.0
2022-01-07 21:00:00+00:00,1.334354525964819,274.2,18.05,0.0
2022-01-07 22:00:00+00:00,0.9729668418493472,281.5,17.82,0.0
2022-01-07 23:00:00+00:00,0.5559810524853414,284.4,17.7,0.0
2022-01-08 00:00:00+00:00,0.13899526312133534,253.3,17.55,0.0
2022-01-08 01:00:00+00:00,0.2779905262426707,126.9,17.62,0.0
2022-01-08 02:00:00+00:00,0.9312682629129467,132.6,19.16,0.0
2022-01-08 03:00:00+00:00,1.6957422100802908,182.3,22.17,0.0
2022-01-08 04:00:00+00:00,2.55751284143257,209.2,24.75,0.0
2022-01-08 05:00:00+00:00,2.8911014729237747,219.1,26.75,0.0
2022-01-08 06:00:00+00:00,3.002297683420843,225.4,28.35,1.6639606180337144e-11
2022-01-08 07:00:00+00:00,3.1551924728543117,232.2,29.41,5.127249265297204e-06
2022-01-08 08:00:00+00:00,3.3636853675363145,236.6,29.99,6.598571939797699e-05
2022-01-08 09:00:00+00:00,3.5721782622183174,237.1,29.95,0.0002569605983163631
2022-01-08 10:00:00+00:00,3.7945706832124544,234.4,29.39,0.0006881293520976709
2022-01-08 11:00:00+00:00,3.5999773148425844,233.8,27.94,0.00029626268992632233
2022-01-08 12:00:00+00:00,3.169091999166445,237.4,23.91,6.6319561817934365e-06
2022-01-08 13:00:00+00:00,3.9057668937095227,245.6,22.03,0.0010193464164257086
2022-01-08 14:00:00+00:00,4.253255051512861,255.4,21.08,0.002700168478815222
2022-01-08 15:00:00+00:00,4.503446525131265,262.9,20.44,0.0046616152798153255
2022-01-08 16:00:00+00:00,4.656341314564734,268.6,19.57,0.006233356642585244
2022-01-08 17:00:00+00:00,4.225455998888594,274.0,18.75,0.002524443400895039
2022-01-08 18:00:00+00:00,3.5582787359061845,278.1,18.09,0.00023868533204526545
2022-01-08 19:00:00+00:00,2.9883981571087093,281.5,17.45,0.0
2022-01-08 20:00:00+00:00,2.640909999305371,286.8,16.98,0.0
2022-01-08 21:00:00+00:00,2.4324171046233682,294.2,16.47,0.0
2022-01-08 22:00:00+00:00,2.0710294205078963,305.7,16.24,0.0
2022-01-08 23:00:00+00:00,1.6262445785196231,322.0,16.33,0.0
2022-01-09 00:00:00+00:00,1.2370578417798843,347.7,16.42,0.0
2022-01-09 01:00:00+00:00,1.0146654207857477,27.6,16.59,0.0
2022-01-09 02:00:00+00:00,1.2092587891556172,55.8,18.34,0.0
2022-01-09 03:00:00+00:00,0.8617706313522789,133.7,22.34,0.0
2022-01-09 04:00:00+00:00,1.598445525895356,198.7,24.97,0.0
2022-01-09 05:00:00+00:00,2.4880152098719024,214.0,27.06,0.0
2022-01-09 06:00:00+00:00,3.3080872622877804,216.0,28.75,4.0113790378131155e-05
2022-01-09 07:00:00+00:00,4.072561209455126,218.5,29.76,0.0016925391767556356
2022-01-09 08:00:00+00:00,4.698039893501134,221.9,30.25,0.006716084311952335
2022-01-09 09:00:00+00:00,5.087226630240873,225.6,30.24,0.01247329785396345
2022-01-09 10:00:00+00:00,5.39301620910781,230.1,29.46,0.018797902497632125
2022-01-09 11:00:00+00:00,5.254020945986475,236.4,27.88,0.015708919500994498
2022-01-09 12:00:00+00:00,3.8779678410852556,246.6,24.24,0.000928342636962328
2022-01-09 13:00:00+00:00,4.837035156622469,255.4,22.64,0.008504031790338215
2022-01-09 14:00:00+00:00,5.712705314286882,260.6,21.64,0.027382955853223256
2022-01-09 15:00:00+00:00,5.406915735419944,263.7,20.46,0.01912736432931732
2022-01-09 16:00:00+00:00,4.6702408408768665,269.3,19.48,0.006391602652921991
2022-01-09 17:00:00+00:00,4.225455998888594,277.2,18.77,0.002524443400895039
2022-01-09 18:00:00+00:00,3.474881578033383,282.9,18.12,0.00014690224706933659
2022-01-09 19:00:00+00:00,2.6826085782417715,285.6,17.29,0.0
2022-01-09 20:00:00+00:00,2.4463166309355016,289.3,16.74,0.0
2022-01-09 21:00:00+00:00,2.3351204204384333,295.0,16.31,0.0
2022-01-09 22:00:00+00:00,2.1683261046928313,298.7,16.02,0.0
2022-01-09 23:00:00+00:00,2.0988284731321634,305.6,15.88,0.0
2022-01-10 00:00:00+00:00,2.2100246836292317,315.8,15.89,0.0
2022-01-10 01:00:00+00:00,2.7521062098024394,326.6,16.17,0.0
2022-01-10 02:00:00+00:00,2.640909999305371,337.8,17.77,0.0
2022-01-10 03:00:00+00:00,0.8756701576644126,324.0,22.21,0.0
2022-01-10 04:00:00+00:00,1.876436052138027,215.9,25.62,0.0
2022-01-10 05:00:00+00:00,2.932800051860175,207.7,27.39,0.0
2022-01-10 06:00:00+00:00,3.808470209524588,201.6,28.65,0.0007248773616684016
2022-01-10 07:00:00+00:00,4.753637998749668,200.0,29.68,0.007397625028250831
2022-01-10 08:00:00+00:00,5.476413366980611,202.2,30.16,0.020832523975831782
2022-01-10 09:00:00+00:00,5.9072986826567515,208.3,30.03,0.03370865515490046
2022-01-10 10:00:00+00:00,6.143590629963021,217.8,29.4,0.042613816214480814
2022-01-10 11:00:00+00:00,5.935097735281017,227.0,27.98,0.03468487818959025
2022-01-10 12:00:00+00:00,3.9335659463337898,239.5,24.33,0.0011161112261483472
2022-01-10 13:00:00+00:00,4.378350788322063,250.9,22.77,0.0035921275442228223
2022-01-10 14:00:00+00:00,4.878733735558869,258.8,21.86,0.009096371174441733
2022-01-10 15:00:00+00:00,4.711939419813268,267.0,20.66,0.00688236416384667
2022-01-10 16:00:00+00:00,4.461747946194864,276.3,19.68,0.004284399388135919
2022-01-10 17:00:00+00:00,4.12815931470366,286.1,19.03,0.001969626016918578
2022-01-10 18:00:00+00:00,3.46098205172125,296.3,18.5,0.00013437687007828548
2022-01-10 19:00:00+00:00,2.905000999235908,308.0,18.05,0.0
2022-01-10 20:00:00+00:00,2.8355033676752406,321.2,17.72,0.0
2022-01-10 21:00:00+00:00,2.55751284143257,332.2,17.53,0.0
2022-01-10 22:00:00+00:00,2.1266275257564304,338.1,17.22,0.0
2022-01-10 23:00:00+00:00,2.112727999444297,338.8,16.9,0.0
2022-01-11 00:00:00+00:00,2.2239242099413654,336.8,16.59,0.0
2022-01-11 01:00:00+00:00,2.2100246836292317,337.8,16.62,0.0
2022-01-11 02:00:00+00:00,2.0710294205078963,338.4,18.66,0.0
2022-01-11 03:00:00+00:00,1.2231583154677508,196.6,23.19,0.0
2022-01-11 04:00:00+00:00,3.7389725779639202,197.3,26.27,0.0005535507454290738
2022-01-11 05:00:00+00:00,4.837035156622469,203.4,28.12,0.008504031790338215
2022-01-11 06:00:00+00:00,5.698805787974748,209.5,29.47,0.02696418948293244
2022-01-11 07:00:00+00:00,6.421581156205692,215.0,30.45,0.0549481415100816
2022-01-11 08:00:00+00:00,7.047059840251701,220.8,30.83,0.09092668325778094
2022-01-11 09:00:00+00:00,7.533543261176375,226.3,30.54,0.12781615965387816
2022-01-11 10:00:00+00:00,7.811533787419045,230.6,29.56,0.1527999074452072
2022-01-11 11:00:00+00:00,7.658638997985576,235.3,27.84,0.138691436168683
2022-01-11 12:00:00+00:00,5.434714788044212,244.1,24.43,0.01979779178550429
2022-01-11 13:00:00+00:00,6.421581156205692,255.8,22.58,0.0549481415100816
2022-01-11 14:00:00+00:00,6.7551697876968975,265.5,21.22,0.07263755313040274
2022-01-11 15:00:00+00:00,6.032394419465953,273.6,19.92,0.03824983251844433
2022-01-11 16:00:00+00:00,5.434714788044212,281.5,18.93,0.01979779178550429
2022-01-11 17:00:00+00:00,4.6702408408768665,287.0,18.08,0.006391602652921991
2022-01-11 18:00:00+00:00,3.7389725779639202,290.0,17.28,0.0005535507454290738
2022-01-11 19:00:00+00:00,3.3358863149120475,292.1,16.55,5.198157098923984e-05
2022-01-11 20:00:00+00:00,3.141292946542178,293.7,15.92,3.869313493322774e-06
2022-01-11 21:00:00+00:00,3.057895788669377,296.2,15.34,2.6620327539076553e-07
2022-01-11 22:00:00+00:00,2.8077043150509735,299.4,14.78,0.0
2022-01-11 23:00:00+00:00,2.4324171046233682,303.3,14.24,0.0
2022-01-12 00:00:00+00:00,2.2100246836292317,308.6,13.78,0.0
2022-01-12 01:00:00+00:00,2.265622788877766,313.5,13.87,0.0
2022-01-12 02:00:00+00:00,2.279522315189899,317.0,16.23,0.0
2022-01-12 03:00:00+00:00,1.2092587891556172,236.7,20.82,0.0
2022-01-12 04:00:00+00:00,3.294187735975647,202.3,24.01,3.492578399574811e-05
2022-01-12 05:00:00+00:00,4.531245577755532,200.8,26.2,0.004925008836839162
2022-01-12 06:00:00+00:00,5.504212419604879,204.6,27.94,0.0215419972920859
2022-01-12 07:00:00+00:00,6.226987787835823,209.8,29.07,0.04609612698116098
2022-01-12 08:00:00+00:00,6.8246674192575645,217.2,29.54,0.07674560260883129
2022-01-12 09:00:00+00:00,7.311150840182238,223.3,29.4,0.10991377571107316
2022-01-12 10:00:00+00:00,7.519643734864241,228.8,28.49,0.12664413416099704
2022-01-12 11:00:00+00:00,7.130456998124502,233.0,26.78,0.0966644506195374
2022-01-12 12:00:00+00:00,4.878733735558869,243.2,23.09,0.009096371174441733
2022-01-12 13:00:00+00:00,5.893399156344618,255.4,21.17,0.03322748902038412
2022-01-12 14:00:00+00:00,5.921198208968884,259.7,19.76,0.034194444177435696
2022-01-12 15:00:00+00:00,5.35131763017141,261.0,18.56,0.017832259369005187
2022-01-12 16:00:00+00:00,4.656341314564734,261.2,17.65,0.006233356642585244
2022-01-12 17:00:00+00:00,3.989164051582324,261.8,16.87,0.0013276311875834244
2022-01-12 18:00:00+00:00,3.5999773148425844,264.0,16.2,0.00029626268992632233
2022-01-12 19:00:00+00:00,3.5304796832819174,268.0,15.71,0.00020477585056895208
2022-01-12 20:00:00+00:00,3.989164051582324,274.0,15.38,0.0013276311875834244
2022-01-12 21:00:00+00:00,4.267154577824994,281.6,15.28,0.002791009163336437
2022-01-12 22:00:00+00:00,4.044762156830858,286.4,14.95,0.0015643170236916096
2022-01-12 23:00:00+00:00,3.3358863149120475,282.2,14.63,5.198157098923984e-05
2022-01-13 00:00:00+00:00,2.4880152098719024,271.0,14.32,0.0
2022-01-13 01:00:00+00:00,2.7104076308660385,264.4,14.4,0.0
2022-01-13 02:00:00+00:00,3.3914844201605816,255.5,16.43,8.230304840734889e-05
2022-01-13 03:00:00+00:00,4.795336577686069,233.4,19.72,0.00793798198934463
2022-01-13 04:00:00+00:00,6.01849489315382,222.3,22.51,0.03772626473414412
2022-01-13 05:00:00+00:00,7.088758419188101,217.8,24.91,0.09376631008043017
2022-01-13 06:00:00+00:00,7.811533787419045,219.0,26.64,0.1527999074452072
2022-01-13 07:00:00+00:00,8.42311294515292,224.1,27.73,0.21878544164950336
2022-01-13 08:00:00+00:00,8.840098734516927,230.2,28.11,0.27323293054954223
2022-01-13 09:00:00+00:00,8.951294945013995,234.2,27.77,0.28913914651179634
2022-01-13 10:00:00+00:00,8.687203945083457,236.5,26.79,0.25232999501966724
2022-01-13 11:00:00+00:00,7.9366295242282465,238.3,25.12,0.16503044868431418
2022-01-13 12:00:00+00:00,5.101126156553006,242.2,21.96,0.01272415232162491
2022-01-13 13:00:00+00:00,4.753637998749668,249.8,20.04,0.007397625028250831
2022-01-13 14:00:00+00:00,4.711939419813268,257.4,19.2,0.00688236416384667
2022-01-13 15:00:00+00:00,4.447848419882731,264.3,18.26,0.004163338869536317
2022-01-13 16:00:00+00:00,4.3366522093856625,269.8,17.35,0.0032758781055688304
2022-01-13 17:00:00+00:00,4.253255051512861,273.0,16.55,0.002700168478815222
2022-01-13 18:00:00+00:00,4.044762156830858,273.4,15.8,0.0015643170236916096
2022-01-13 19:00:00+00:00,3.864068314773122,273.5,15.16,0.000884945879576919
2022-01-13 20:00:00+00:00,3.780671156900321,274.4,14.67,0.0006526447872887494
2022-01-13 21:00:00+00:00,3.683374472715386,276.5,14.22,0.00043777275252535725
2022-01-13 22:00:00+00:00,3.488781104345516,279.4,13.79,0.0001601827320135531
2022-01-13 23:00:00+00:00,3.2524891570392462,283.1,13.67,2.2080081336773903e-05
2022-01-14 00:00:00+00:00,3.474881578033383,289.4,13.96,0.00014690224706933659
2022-01-14 01:00:00+00:00,4.0169631042065905,297.8,14.29,0.0014427399649018734
2022-01-14 02:00:00+00:00,4.420049367258463,301.1,16.36,0.0039281023906751365
2022-01-14 03:00:00+00:00,4.572944156691932,276.8,20.08,0.005338415648238799
2022-01-14 04:00:00+00:00,5.101126156553006,247.8,22.94,0.01272415232162491
2022-01-14 05:00:00+00:00,6.06019347209022,234.1,25.19,0.039311455595912086
2022-01-14 06:00:00+00:00,6.935863629754633,229.6,26.86,0.08363587392701052
2022-01-14 07:00:00+00:00,7.561342313800642,230.8,28.07,0.13018185906702937
2022-01-14 08:00:00+00:00,7.9366295242282465,234.5,28.46,0.16503044868431418
2022-01-14 09:00:00+00:00,8.089524313661716,237.8,28.16,0.18084397814470093
2022-01-14 10:00:00+00:00,7.964428576852515,240.8,27.28,0.1678341264014513
2022-01-14 11:00:00+00:00,7.422347050679306,245.2,25.71,0.11863994488375919
2022-01-14 12:00:00+00:00,4.711939419813268,249.3,22.36,0.00688236416384667
2022-01-14 13:00:00+00:00,4.364451262009929,251.0,20.25,0.0034845488214943995
2022-01-14 14:00:00+00:00,4.16985789364006,252.4,19.18,0.0021961995647331533
2022-01-14 15:00:00+00:00,3.891867367397389,255.1,18.2,0.0009731354487117983
2022-01-14 16:00:00+00:00,3.725073051651787,260.3,17.38,0.0005228989436636271
2022-01-14 17:00:00+00:00,3.655575420091119,268.0,16.67,0.0003864919542278135
2022-01-14 18:00:00+00:00,3.683374472715386,277.2,16.04,0.00043777275252535725
2022-01-14 19:00:00+00:00,3.725073051651787,286.5,15.52,0.0005228989436636271
2022-01-14 20:00:00+00:00,3.752872104276054,295.2,15.05,0.0005853775855548267
2022-01-14 21:00:00+00:00,3.7389725779639202,301.6,14.61,0.0005535507454290738
2022-01-14 22:00:00+00:00,3.627776367466852,306.1,14.18,0.0003393808709624709
